file,segment_id,mean_velocity,mean_current
Trace_1030_125052.csv,1,324074.08596491226,0.6247958947368422
Trace_1030_125052.csv,2,324006.2558962264,0.5880359119496854
Trace_1030_125052.csv,3,323969.07839721255,0.656062369337979
Trace_1030_125052.csv,4,323985.6894157088,0.614792681992337
Trace_1030_125117.csv,0,252013.8987884959,0.6592032561983471
Trace_1030_125117.csv,1,252021.55376436014,0.6861735071090047
Trace_1030_125117.csv,2,252022.6748907154,0.66532399688958
Trace_1030_125142.csv,0,180020.3679054945,0.7158667765567766
Trace_1030_125142.csv,1,180013.79983019686,0.6566738188976378
Trace_1030_125142.csv,2,180013.9166435468,0.6937300000000002
Trace_1030_125208.csv,0,108031.14021076595,1.6604728936170214
Trace_1030_125208.csv,1,107999.2176932266,1.6264878325123153
Trace_1030_125208.csv,2,107992.19467091773,1.6259985126582277
Trace_1030_125208.csv,3,108021.97409251165,1.6237061395348835
Trace_1030_125208.csv,4,108023.20563362792,1.6163609302325581
Trace_1030_125233.csv,0,36006.06233878788,0.1529828708133971
Trace_1030_125233.csv,1,35990.95004144268,0.04847562252964427
Trace_1030_125233.csv,2,35977.55321474796,0.02392995121951219
Trace_1030_125327.csv,0,32354.08353396154,-0.0753955576923077
Trace_1030_125353.csv,0,28768.230417168143,0.009664203539823007
Trace_1030_125353.csv,1,28780.782429851482,-0.013883069306930689
Trace_1030_125353.csv,2,28763.703453242186,-0.020988398437499996
Trace_1030_125418.csv,0,25177.20017195122,-0.004351658536585366
Trace_1030_125418.csv,1,25191.660676558444,-0.009646525974025974
Trace_1030_125508.csv,0,18003.760623301285,-0.008060192307692308
Trace_1030_125508.csv,1,18011.890369873414,-0.007701265822784814
Trace_1030_125558.csv,0,10813.825608779529,0.018953523622047243
Trace_1030_125558.csv,1,10803.252452180686,0.01020582554517134
Trace_1030_125558.csv,2,10812.950001551724,0.010217011494252875
Trace_1030_125558.csv,3,10815.091694585635,0.007747099447513813
Trace_1030_125623.csv,0,7202.705117247707,0.0267494128440367
Trace_1030_125623.csv,1,7199.539362961373,0.006997296137339056
Trace_1030_125649.csv,0,3600.84707875,0.027311666666666668
Trace_1030_125649.csv,1,3600.663593458445,0.015731689008042896
Trace_1030_125649.csv,2,3600.428148741721,0.013522119205298014
Trace_1030_125649.csv,3,3600.5575939366518,0.012028597285067872
Trace_1030_125649.csv,4,3600.5940326692457,0.012594235976789167
Trace_1030_125734.csv,0,3195.0193999068324,0.032568571428571426
Trace_1030_125734.csv,1,3195.1620648914613,0.03131800289435601
Trace_1030_125734.csv,2,3195.234898448276,0.03255838793103448
Trace_1030_125800.csv,0,2885.2274441604345,0.010239850441876275
Trace_1030_125800.csv,1,2885.4160270934694,0.00907865556978233
Trace_1030_125825.csv,0,2520.2122416499997,0.017269350000000003
Trace_1030_125825.csv,1,2519.887150309906,0.01387143884892086
Trace_1030_125850.csv,0,2152.545067883818,-0.03494951452282158
Trace_1030_125915.csv,0,1800.151683383346,0.014936601650412603
Trace_1030_125915.csv,1,1799.9954631305638,0.013357448071216619
Trace_1030_125940.csv,0,1436.7239076336634,-0.0002589207920792063
Trace_1030_125940.csv,1,1436.6282484615385,0.0016959230769230723
Trace_1030_125940.csv,2,1436.9789564761904,-0.005957285714285712
Trace_1030_125940.csv,3,1437.0305793181817,-0.008127537878787878
Trace_1030_130005.csv,0,1078.2112296392786,-0.04155770541082165
Trace_1030_130005.csv,1,1078.0672707917263,-0.0446213694721826
Trace_1030_130030.csv,0,720.1044934124012,0.010675359966708283
Trace_1030_130055.csv,0,359.96232554771785,0.010327195020746888
